"Date","Heure","Latitude","Longitude","Profondeur","Magnitude"
"9/11/2023","6:52:47","30.895","-8.284","6","1.5"
"9/11/2023","7:00:15","31.019","-8.314","13","1.0"
"9/11/2023","7:01:58","30.982","-8.301","8","2.3"
"9/11/2023","7:08:05","31.084","-8.347","4","1.4"
"9/11/2023","7:13:45","30.974","-8.220","7","1.5"
"9/11/2023","7:17:40","30.251","-7.954","53","1.4"
"9/11/2023","7:24:47","30.796","-8.587","8","2.0"
"9/11/2023","7:26:00","31.354","-7.767","5","1.1"
"9/11/2023","7:28:48","30.226","-8.325","5","1.1"
"9/11/2023","7:33:08","30.862","-8.339","7","0.8"
"9/11/2023","7:42:04","30.932","-8.285","1","1.3"
"9/11/2023","7:50:11","30.375","-7.794","10","1.6"
"9/11/2023","7:56:09","30.954","-8.383","8","1.8"
"9/11/2023","7:58:43","30.897","-8.346","5","1.3"
"9/11/2023","8:00:43","30.166","-7.861","9","2.3"
"9/11/2023","8:03:43","30.048","-8.366","13","1.1"
"9/11/2023","8:12:43","30.464","-7.880","41","1.3"
"9/11/2023","8:25:43","30.936","-8.331","6","1.3"
"9/11/2023","8:33:43","30.039","-8.026","7","1.4"
"9/11/2023","8:39:27","30.863","-8.382","9","1.1"
"9/11/2023","8:45:12","31.014","-8.083","1","0.9"
"9/11/2023","8:56:23","30.180","-8.292","12","1.1"
"9/11/2023","9:17:23","30.835","-8.258","18","0.8"
"9/11/2023","9:22:07","30.315","-8.315","8","1.1"
"9/11/2023","9:23:36","30.891","-8.286","9","1.9"
"9/11/2023","9:27:51","30.771","-8.576","9","1.9"
"9/11/2023","9:52:16","30.731","-7.865","9","1.9"
"9/11/2023","9:54:12","30.371","-7.865","3","1.5"
"9/11/2023","9:57:44","30.898","-8.358","8","1.2"
"9/11/2023","10:09:56","30.251","-7.921","8","1.7"
"9/11/2023","10:13:54","30.730","-8.201","8","1.2"
"9/11/2023","10:18:43","30.715","-8.286","15","1.0"
"9/11/2023","10:20:03","30.839","-8.297","5","1.4"
"9/11/2023","10:22:52","31.096","-8.070","10","1.5"
"9/11/2023","10:31:59","30.797","-8.427","6","1.7"
"9/11/2023","10:38:11","30.880","-8.328","6","1.0"
"9/11/2023","10:40:15","30.852","-8.282","8","1.5"
"9/11/2023","10:43:07","30.906","-8.365","11","1.1"
"9/11/2023","10:49:14","30.991","-8.210","4","1.0"
"9/11/2023","11:15:08","30.892","-8.410","1","2.1"
"9/11/2023","11:36:58","30.855","-8.399","3","1.8"
"9/11/2023","11:41:31","31.878","-8.361","5","1.4"
"9/11/2023","11:42:46","30.636","-8.958","4","2.6"
"9/11/2023","11:50:53","30.913","-8.347","7","1.4"
"9/11/2023","11:53:21","30.868","-8.323","7","1.4"
"9/11/2023","12:02:09","30.857","-8.336","4","2.2"
"9/11/2023","12:24:50","30.995","-8.276","2","1.3"
"9/11/2023","12:29:17","30.687","-8.660","1","1.4"
"9/11/2023","12:35:25","30.887","-8.404","4","2.5"
"9/11/2023","12:46:06","30.994","-8.278","7","2.9"
"9/11/2023","13:02:14","30.819","-8.310","1","2.7"
"9/11/2023","13:34:54","30.913","-8.376","28","1.0"
"9/11/2023","13:35:31","30.830","-8.339","1","1.7"
"9/11/2023","13:46:06","30.882","-8.328","5","0.2"
"9/11/2023","13:50:16","30.880","-8.288","5","0.7"
"9/11/2023","13:54:10","30.905","-8.414","4","1.0"
"9/11/2023","14:17:03","30.782","-8.282","1","1.1"
"9/11/2023","15:10:35","30.961","-8.276","1","1.2"
"9/11/2023","15:13:34","30.827","-8.367","6","2.0"
"9/11/2023","15:20:27","30.777","-8.327","5","2.5"
"9/11/2023","15:26:23","30.963","-8.253","1","2.2"
"9/11/2023","16:12:20","30.856","-8.296","5","1.6"
"9/11/2023","16:57:44","31.030","-8.316","5","1.7"
"9/11/2023","17:36:04","30.927","-8.280","5","1.2"
"9/11/2023","17:35:18","30.798","-8.166","5","0.8"
"9/11/2023","17:40:45","31.186","-6.600","16","0.5"
"9/11/2023","17:43:51","30.765","-8.126","5","0.8"
"9/11/2023","17:51:08","30.816","-8.304","5","1.2"
"9/11/2023","17:53:19","30.863","-8.250","11","1.1"
"9/11/2023","18:15:27","30.870","-8.190","12","1.2"
"9/11/2023","18:17:19","30.909","-8.365","13","1.5"
"9/11/2023","18:23:18","30.923","-8.138","5","2.3"
"9/11/2023","18:25:28","30.803","-8.293","1","1.2"
"9/11/2023","18:30:53","30.901","-8.273","1","1.2"
"9/11/2023","18:36:28","30.834","-8.318","8","1.1"
"9/11/2023","18:38:46","30.811","-8.307","5","1.2"
"9/11/2023","18:40:51","30.765","-8.212","29","0.9"
"9/11/2023","18:48:55","30.799","-8.325","5","1.3"
"9/11/2023","19:30:14","30.972","-8.420","2","3.1"
"9/11/2023","19:47:43","30.954","-8.350","2","2.8"
"9/11/2023","20:05:12","30.820","-8.327","4","1.0"
"9/11/2023","20:11:21","30.894","-8.436","6","1.1"
"9/11/2023","20:20:56","30.899","-8.270","2","1.6"
"9/11/2023","20:34:55","30.871","-8.374","2","2.1"
"9/11/2023","20:59:24","30.885","-8.325","2","3.0"
"9/11/2023","21:13:19","30.943","-8.319","2","1.4"
"9/11/2023","21:34:56","30.410","-8.794","5","1.4"
"9/11/2023","21:37:15","30.444","-7.848","5","1.1"
"9/11/2023","21:49:14","30.954","-8.263","1","1.8"
"9/11/2023","22:00:03","30.962","-8.390","5","0.8"
"9/11/2023","22:03:14","30.906","-8.343","2","1.1"
"9/11/2023","22:13:14","30.330","-8.091","5","1.2"
"9/11/2023","22:19:42","30.950","-8.358","2","1.1"
"9/11/2023","22:32:16","30.991","-8.432","5","1.0"
"9/11/2023","22:35:52","30.880","-8.363","2","1.6"
"9/11/2023","22:42:31","30.981","-8.345","2","3.0"
"9/11/2023","23:02:54","30.890","-8.373","5","1.1"
"9/11/2023","22:58:53","30.942","-8.423","5","1.1"
"9/11/2023","23:24:29","30.967","-8.394","2","1.4"
"9/11/2023","23:25:08","30.967","-8.394","2","1.4"
"9/11/2023","23:43:17","30.861","-8.404","5","1.7"
"9/12/2023","0:01:21","31.072","-8.285","4","0.9"
"9/12/2023","0:25:40","31.027","-8.310","6","3.8"
"9/12/2023","0:32:45","30.996","-8.278","6","1.5"
"9/12/2023","0:39:26","30.890","-8.380","5","1.0"
"9/12/2023","0:42:30","30.858","-8.292","5","1.1"
"9/12/2023","0:51:25","30.830","-8.392","4","1.2"
"9/12/2023","0:56:38","30.929","-8.234","3","2.8"
"9/12/2023","1:07:57","30.791","-8.357","2","1.0"
"9/12/2023","1:37:15","30.820","-8.325","2","2.0"
"9/12/2023","1:53:37","30.975","-8.220","10","2.7"
"9/12/2023","2:17:42","30.893","-8.281","5","1.1"
"9/12/2023","2:19:14","30.957","-8.400","5","1.4"
"9/12/2023","2:32:36","30.798","-8.266","5","1.2"
"9/12/2023","2:33:50","30.714","-8.510","5","1.2"
"9/12/2023","2:54:21","30.970","-8.235","5","1.0"
"9/12/2023","2:58:51","30.934","-8.449","5","1.0"
"9/12/2023","3:08:03","30.917","-8.211","2","1.7"
"9/12/2023","3:10:57","30.829","-7.907","21","1.4"
"9/12/2023","3:17:01","30.911","-8.248","2","1.0"
"9/12/2023","3:24:37","30.822","-8.192","12","1.2"
"9/12/2023","3:26:00","30.591","-8.600","8","1.4"
"9/12/2023","3:37:55","30.764","-7.356","15","1.7"
"9/12/2023","3:43:28","30.798","-8.523","2","1.7"
"9/12/2023","3:57:52","30.831","-8.345","5","2.0"
"9/12/2023","3:58:19","30.817","-8.310","5","1.4"
"9/12/2023","4:06:57","30.032","-8.225","2","1.4"
"9/12/2023","4:15:33","30.884","-8.174","14","1.4"
"9/12/2023","4:43:17","30.735","-8.183","2","1.1"
"9/12/2023","5:06:59","31.033","-8.184","2","1.1"
"9/12/2023","5:11:21","30.831","-8.350","5","1.1"
"9/12/2023","5:15:53","30.876","-8.332","6","1.3"
"9/12/2023","5:17:44","30.077","-8.067","75","1.3"
"9/12/2023","5:21:04","30.904","-8.286","5","1.3"
"9/12/2023","5:24:06","30.850","-8.273","5","1.2"
"9/12/2023","5:29:28","30.831","-8.278","4","1.5"
"9/12/2023","5:32:06","30.932","-8.308","5","1.6"
"9/12/2023","5:48:01","30.952","-8.344","10","2.7"
"9/12/2023","6:14:45","30.829","-8.346","4","1.0"
"9/12/2023","6:37:39","30.626","-8.397","5","1.8"
"9/12/2023","6:41:04","30.877","-8.326","4","2.4"
"9/12/2023","6:51:10","30.866","-8.415","3","1.2"
"9/12/2023","7:08:42","31.003","-8.424","5","1.6"
"9/12/2023","7:11:53","31.346","-8.495","29","1.3"
"9/12/2023","7:24:19","31.594","-8.103","32","1.2"
"9/12/2023","7:45:33","30.961","-8.381","2","1.5"
"9/12/2023","7:51:59","30.944","-8.285","5","2.3"
"9/12/2023","8:21:57","30.888","-8.888","2","1.9"
"9/12/2023","8:25:19","30.830","-8.261","2","2.7"
"9/12/2023","8:28:58","30.928","-8.357","4","1.9"
"9/12/2023","8:29:45","30.792","-8.680","27","1.9"
"9/12/2023","8:32:01","30.999","-8.408","13","1.5"
"9/12/2023","8:44:18","30.939","-8.306","2","1.5"
"9/12/2023","9:10:52","30.891","-8.660","5","1.5"
"9/12/2023","9:24:19","30.976","-8.194","4","2.7"
"9/12/2023","9:31:14","30.942","-8.446","2","2.3"
"9/12/2023","9:39:50","30.941","-8.223","5","4.0"
"9/12/2023","10:10:28","30.970","-8.429","5","1.2"
"9/12/2023","10:41:03","30.901","-8.396","5","2.2"
"9/12/2023","11:22:27","31.057","-7.824","37","1.5"
"9/12/2023","11:34:42","30.922","-8.146","6","1.3"
"9/12/2023","11:39:42","30.853","-8.301","5","1.8"
"9/12/2023","11:52:28","30.940","-8.324","6","1.3"
"9/12/2023","11:59:14","31.451","-8.573","29","1.5"
"9/12/2023","12:18:55","30.872","-8.369","5","1.3"
"9/12/2023","12:29:38","30.839","-8.362","2","2.1"
"9/12/2023","12:54:01","30.847","-8.424","2","2.2"
"9/12/2023","13:03:59","30.892","-8.340","2","2.2"
"9/12/2023","13:30:07","30.950","-8.351","4","1.0"
"9/12/2023","13:41:56","31.156","-7.899","18","1.3"
"9/12/2023","13:49:04","30.869","-8.331","0","1.1"
"9/12/2023","13:55:08","30.856","-8.387","0","1.1"
"9/12/2023","13:57:08","30.849","-8.357","0","1.3"
"9/12/2023","13:28:20","30.871","-8.261","0","1.1"
"9/12/2023","14:10:03","31.141","-8.490","43","1.3"
"9/12/2023","14:30:56","30.871","-8.340","0","1.0"
"9/12/2023","14:34:39","30.875","-8.290","0","1.4"
"9/12/2023","14:41:12","31.245","-8.484","11","1.2"
"9/12/2023","15:00:52","30.915","-8.336","7","1.5"
"9/12/2023","15:57:38","30.825","-8.278","0","1.3"
"9/12/2023","16:14:02","30.850","-8.258","0","1.2"
"9/12/2023","16:38:03","30.854","-8.345","12","1.1"
"9/12/2023","16:41:16","30.883","-8.375","7","1.2"
"9/12/2023","16:47:25","31.516","-7.584","15","1.1"
"9/12/2023","17:06:44","30.524","-8.523","24","1.1"
"9/12/2023","17:07:33","30.848","-8.423","0","1.4"
"9/12/2023","17:11:42","30.848","-8.342","0","1.2"
"9/12/2023","17:14:30","30.910","-8.235","9","1.4"
"9/12/2023","17:40:,34","31.367","-8.082","0","1.5"
"9/12/2023","18:07:19","30.824","-8.317","0","1.4"
"9/12/2023","18:19:33","30.861","-8.284","1","1.4"
"9/12/2023","18:41:57","30.933","-8.236","6","1.4"
"9/12/2023","18:58:17","31.027","-8.208","10","3.0"
"9/12/2023","19:03:09","30.958","-8.173","4","1.5"
"9/12/2023","19:08:12","30.960","-8.163","9","1.0"
"9/12/2023","19:12:20","30.964","-8.153","6","1.0"
"9/12/2023","19:35:24","31.181","-8.204","21","1.7"
"9/12/2023","19:38:35","31.071","-8.395","7","1.3"
"9/12/2023","19:42:26","31.080","-8.398","8","1.4"
"9/12/2023","19:45:26","30.980","-8.232","8","1.8"
"9/12/2023","19:48:16","30.847","-8.260","6","1.3"
"9/12/2023","20:09:06","30.816","-8.339","8","2.3"
"9/12/2023","20:29:46","30.862","-8.321","6","1.9"
"9/12/2023","20:48:28","30.994","-8.271","4","1.7"
"9/12/2023","20:51:01","30.854","-8.297","4","1.0"
"9/12/2023","20:52:19","31.190","-7.916","18","1.0"
"9/12/2023","21:03:48","30.830","-8.423","2","1.9"
"9/12/2023","21:52:22","30.815","-8.589","3","3.1"
"9/12/2023","22:34:05","30.893","-8.417","0","1.5"
"9/12/2023","22:48:46","30.897","-8.274","8","1.4"
"9/12/2023","23:07:40","30.222","-7.982","62","1.6"
"9/12/2023","23:56:49","30.890","-8.286","3","1.0"
"9/13/2023","0:08:03","30.721","-7.980","3","1.5"
"9/13/2023","0:19:45","31.014","-8.186","9","1.6"
"9/13/2023","0:33:19","31.453","-7.977","1","2.1"
"9/13/2023","0:41:43","30.884","-8.290","7","1.1"
"9/13/2023","0:56:23","30.900","-8.318","5","1.5"
"9/13/2023","1:01:52","30.908","-8.324","9","1.7"
"9/13/2023","1:13:43","31.029","-8.264","12","3.7"
"9/13/2023","1:18:47","30.891","-8.475","0","1.3"
"9/13/2023","1:24:48","30.905","-8.259","2","1.5"
"9/13/2023","1:34:04","30.867","-8.353","0","1.0"
"9/13/2023","1:39:19","31.013","-8.382","0","1.6"
"9/13/2023","1:55:00","30.840","-8.294","0","1.0"
"9/13/2023","2:18:10","30.870","-8.301","1","1.4"
"9/13/2023","2:38:57","30.708","-8.232","3","1.2"
"9/13/2023","2:51:47","31.008","-8.477","0","1.2"
"9/13/2023","2:55:35","30.922","-8.322","0","1.0"
"9/13/2023","3:04:53","30.933","-8.376","0","1.1"
"9/13/2023","3:14:16","30.904","-8.333","4","2.9"
"9/13/2023","3:16:21","30.943","-8.302","4","2.0"
"9/13/2023","3:38:29","30.884","-8.369","6","1.1"
"9/13/2023","3:42:39","30.879","-8.240","5","1.0"
"9/13/2023","3:48:48","30.974","-8.327","7","1.4"
"9/13/2023","3:51:20","30.910","-8.205","7","1.2"
"9/13/2023","3:58:31","30.967","-8.478","3","1.2"
"9/13/2023","4:07:27","30.973","-8.425","7","1.9"
"9/13/2023","4:11:27","30.862","-8.373","6","2.3"
"9/13/2023","4:20:39","30.876","-8.338","6","1.2"
"9/13/2023","4:23:32","30.932","-8.292","6","1.2"
"9/13/2023","4:36:26","31.206","-8.550","3","2.3"
"9/13/2023","4:47:38","31.231","-8.555","2","1.9"
"9/13/2023","5:02:01","30.880","-8.295","20","0.7"
"9/13/2023","5:05:40","30.930","-8.404","11","1.4"
"9/13/2023","5:07:49","30.894","-8.261","13","1.4"
"9/13/2023","5:14:30","30.904","-8.344","3","1.4"
"9/13/2023","5:26:27","30.872","-8.328","5","1.0"
"9/13/2023","5:31:27","31.094","-8.302","4","1.2"
"9/13/2023","5:36:03","30.947","-8.397","6","1.8"
"9/13/2023","5:41:57","30.724","-8.494","8","1.2"
"9/13/2023","5:47:50","30.918","-8.375","4","1.5"
"9/13/2023","6:02:06","30.811","-7.949","23","1.2"
"9/13/2023","6:10:42","30.840","-8.368","2","0.9"
"9/13/2023","6:17:18","30.841","-8.239","5","1.2"
"9/13/2023","6:42:09","30.965","-8.058","7","1.0"
"9/13/2023","6:47:13","30.469","-7.899","8","0.8"
"9/13/2023","6:51:44","30.931","-8.270","6","1.0"
"9/13/2023","7:07:56","30.948","-8.440","3","1.1"
"9/13/2023","7:11:37","30.875","-8.352","3","2.6"
"9/13/2023","7:16:48","31.089","-8.290","5","2.3"
"9/13/2023","7:20:27","30.877","-8.339","2","2.6"
"9/13/2023","7:48:17","30.139","-8.153","29","2.1"
"9/13/2023","7:55:13","30.921","-8.413","5","1.0"
"9/13/2023","8:14:12","30.889","-8.657","5","1.0"
"9/13/2023","8:31:11","30.856","-8.345","2","1.5"
"9/13/2023","8:33:27","30.819","-8.258","5","1.4"
"9/13/2023","8:59:22","30.847","-8.385","2","1.2"
"9/13/2023","9:17:13","30.900","-8.313","2","1.5"
"9/13/2023","9:50:17","30.294","-8.187","2","1.4"
"9/13/2023","9:52:47","30.903","-8.414","2","1.4"
"9/13/2023","10:07:13","30.870","-8.096","30","1.1"
"9/13/2023","10:21:13","30.075","-8.530","5","1.2"
"9/13/2023","10:25:29","30.535","-8.606","5","1.5"
"9/13/2023","10:44:56","30.847","-8.291","5","2.0"
"9/13/2023","10:49:05","30.896","-8.346","5","2.3"
"9/13/2023","10:52:49","30.258","-8.345","38","1.4"
"9/13/2023","10:57:14","30.161","-7.869","46","1.2"
"9/13/2023","11:05:29","30.900","-8.266","6","1.2"
"9/13/2023","11:29:02","30.867","-8.376","5","1.7"
"9/13/2023","11:43:11","30.907","-8.374","5","1.0"
"9/13/2023","12:02:23","30.803","-8.394","5","1.3"
"9/13/2023","12:46:31","30.914","-8.361","5","1.2"
"9/13/2023","13:06:37","30.413","-8.891","59","1.1"
"9/13/2023","13:07:37","30.955","-8.247","5","1.0"
"9/13/2023","13:53:25","30.868","-8.343","5","1.3"
"9/13/2023","14:18:13","30.886","-8.326","7","1.3"
"9/13/2023","14:55:11","30.862","-8.354","2","1.4"
"9/13/2023","14:58:27","30.683","-8.045","4","1.4"
"9/13/2023","15:30:35","30.873","-8.336","3","1.3"
"9/13/2023","15:45:06","30.020","-8.279","4","3.8"
"9/13/2023","16:24:40","30.664","-7.964","3","1.5"
"9/13/2023","16:26:50","30.626","-7.901","14","1.1"
"9/13/2023","16:37:06","30.889","-8.353","5","1.2"
"9/13/2023","16:45:20","30.657","-8.294","5","1.4"
"9/13/2023","16:49:09","30.853","-8.388","5","1.3"
"9/13/2023","16:53:07","31.106","-8.231","28","1.2"
"9/13/2023","16:54:10","30.873","-8.267","2","1.3"
"9/13/2023","17:08:02","30.818","-8.268","7","1.4"
"9/13/2023","17:14:40","30.965","-8.107","10","1.0"
"9/13/2023","17:38:27","30.909","-8.234","3","1.0"
"9/13/2023","17:46:13","30.943","-8.374","7","1.4"
"9/13/2023","17:50:48","30.931","-8.329","5","2.0"
"9/13/2023","18:31:00","30.890","-8.289","6","1.8"
"9/13/2023","18:50:23","30.917","-8.297","6","1.9"
"9/13/2023","19:17:54","30.896","-8.195","4","1.2"
"9/13/2023","19:19:21","30.021","-8.239","10","1.3"
"9/13/2023","19:27:27","30.940","-8.297","4","1.1"
"9/13/2023","19:30:45","30.919","-8.228","6","1.0"
"9/13/2023","19:45:43","30.727","-7.973","29","1.0"
"9/13/2023","19:54:41","30.907","-8.325","2","1.1"
"9/13/2023","19:55:42","30.907","-8.233","5","1.3"
"9/13/2023","20:04:54","30.925","-8.312","6","1.1"
"9/13/2023","20:08:35","30.928","-8.266","6","1.0"
"9/13/2023","20:20:23","30.843","-8.260","2","1.2"
"9/13/2023","20:27:59","30.931","-8.239","7","1.2"
"9/13/2023","20:30:08","30.929","-8.311","5","1.0"
"9/13/2023","20:31:49","30.976","-8.236","3","1.8"
"9/13/2023","20:42:20","30.915","-8.299","6","1.0"
"9/13/2023","20:44:13","30.905","-8.248","5","1.4"
"9/13/2023","20:49:38","31.008","-8.281","2","3.0"
"9/13/2023","21:01:40","30.923","-8.246","9","1.4"
"9/13/2023","21:05:44","30.346","-7.929","78","1.8"
"9/13/2023","21:17:47","30.857","-8.355","22","1.0"
"9/13/2023","21:24:05","30.861","-8.397","6","1.1"
"9/13/2023","21:29:40","30.074","-7.884","5","1.3"
"9/13/2023","21:32:41","30.862","-8.329","20","2.8"
"9/13/2023","21:45:56","31.410","-8.328","5","1.3"
"9/13/2023","22:20:36","30.917","-8.447","3","2.6"
"9/13/2023","22:39:24","31.023","-8.390","13","1.7"
"9/13/2023","22:40:25","30.856","-8.464","7","2.7"
"9/13/2023","23:22:50","30.918","-8.312","4","1.3"
"9/13/2023","23:31:51","31.018","-7.933","43","1.0"
"9/13/2023","23:44:54","30.957","-8.302","10","1.3"
"9/13/2023","23:55:34","31.050","-8.373","6","1.7"
"9/14/2023","0:30:28","29.951","-7.706","8","1.6"
"9/14/2023","0:38:51","30.593","-6.933","13","1.2"
"9/14/2023","0:43:32","30.842","-8.661","14","1.6"
"9/14/2023","1:10:19","30.749","-8.344","2","1.7"
"9/14/2023","1:11:57","30.839","-8.380","3","1.7"
"9/14/2023","1:25:31","31.066","-8.558","16","1.7"
"9/14/2023","1:34:59","30.868","-8.391","2","1.9"
"9/14/2023","1:41:31","31.911","-6.627","4","1.7"
"9/14/2023","1:57:07","31.057","-8.375","2","1.2"
"9/14/2023","2:16:48","30.896","-8.334","8","2.1"
"9/14/2023","2:32:55","30.887","-8.319","4","1.4"
"9/14/2023","3:00:36","30.321","-8.460","40","1.3"
"9/14/2023","3:12:59","30.871","-8.259","12","1.4"
"9/14/2023","3:20:28","30.766","-8.555","4","1.2"
"9/14/2023","3:22:39","30.920","-8.299","8","1.0"
"9/14/2023","3:32:58","31.097","-8.157","2","1.8"
"9/14/2023","3:34:54","30.939","-8.441","4","1.4"
"9/14/2023","3:46:26","30.880","-8.352","4","1.1"
"9/14/2023","3:54:22","31.037","-8.126","10","1.0"
"9/14/2023","4:17:11","31.182","-8.467","23","1.4"
"9/14/2023","5:01:18","30.182","-7.869","10","1.4"
"9/14/2023","5:26:18","30.899","-8.319","5","1.5"
"9/14/2023","5:41:33","30.283","-8.133","40","1.5"
"9/14/2023","5:53:18","30.966","-8.313","7","4.8"
"9/14/2023","6:02:10","30.953","-8.310","11","1.7"
"9/14/2023","6:19:43","30.946","-8.307","6","2.6"
"9/14/2023","6:25:24","30.872","-8.289","8","1.2"
"9/14/2023","6:45:57","30.860","-8.347","4","1.4"
"9/14/2023","7:02:54","30.877","-8.216","7","1.6"
"9/14/2023","7:25:33","30.873","-8.272","8","1.3"
"9/14/2023","7:53:12","30.862","-8.347","6","1.0"
"9/14/2023","8:05:42","30.897","-8.359","6","1.9"
"9/14/2023","8:16:54","30.989","-8.313","9","2.7"
"9/14/2023","9:00:18","31.084","-7.973","3","1.0"
"9/14/2023","9:41:16","30.543","-7.151","6","0.8"
"9/14/2023","9:49:05","30.914","-8.276","2","1.7"
"9/14/2023","10:14:11","30.943","-8.241","5","2.2"
"9/14/2023","10:16:18","30.632","-7.261","6","1.2"
"9/14/2023","10:50:47","31.015","-8.338","12","3.1"
"9/14/2023","11:26:21","30.963","-8.332","6","3.4"
"9/14/2023","11:45:03","30.873","-8.311","8","1.2"
"9/14/2023","12:15:15","30.916","-8.250","8","1.4"
"9/14/2023","12:23:50","30.874","-8.354","2","2.0"
"9/14/2023","12:47:07","30.863","-8.420","6","1.1"
"9/14/2023","13:52:56","30.960","-8.204","11","2.3"
"9/14/2023","14:06:23","30.909","-8.323","12","1.0"
"9/14/2023","14:11:23","30.886","-8.391","5","1.0"
"9/14/2023","14:20:23","30.938","-8.266","7","1.4"
"9/14/2023","14:24:23","30.822","-8.270","12","1.3"
"9/14/2023","14:28:23","29.941","-7.980","70","1.6"
"9/14/2023","14:42:41","30.698","-7.259","5","1.1"
"9/14/2023","14:56:23","31.014","-7.965","5","1.2"
"9/14/2023","15:05:09","30.917","-8.212","3","1.5"
"9/14/2023","15:17:56","30.866","-8.376","2","1.7"
"9/14/2023","15:31:13","30.871","-8.393","5","1.3"
"9/14/2023","16:06:33","30.900","-8.345","5","1.1"
"9/14/2023","16:21:36","30.877","-8.209","5","0.8"
"9/14/2023","16:32:22","30.912","-8.309","7","2.1"
"9/14/2023","16:44:54","30.890","-8.346","6","1.3"
"9/14/2023","16:56:14","30.927","-8.333","5","1.2"
"9/14/2023","17:27:07","30.843","-8.296","5","1.2"
"9/14/2023","18:07:35","30.896","-8.292","3","1.4"
"9/14/2023","18:26:04","30.881","-8.393","5","0.7"
"9/14/2023","18:42:17","30.900","-8.343","8","3.4"
"9/14/2023","19:11:49","30.891","-8.358","5","1.1"
"9/14/2023","19:27:54","30.998","-8.351","5","1.0"
"9/14/2023","19:32:10","30.901","-8.255","2","1.9"
"9/14/2023","19:40:20","30.920","-8.241","1","2.2"
"9/14/2023","19:39:55","30.999","-8.224","12","2.0"
"9/14/2023","19:56:24","30.933","-8.249","3","1.1"
"9/14/2023","20:26:13","30.858","-8.313","5","1.7"
"9/14/2023","20:55:19","30.848","-8.323","2","1.5"
"9/14/2023","21:47:15","30.757","-8.530","9","1.3"
"9/14/2023","22:00:09","30.871","-8.362","15","1.5"
"9/14/2023","22:28:07","30.958","-8.237","8","1.6"
"9/14/2023","22:25:57","30.934","-8.425","1","1.5"
"9/14/2023","22:37:01","30.915","-8.348","3","1.3"
"9/14/2023","23:43:19","31.198","-8.111","5","1.5"
"9/15/2023","0:00:26","30.995","-8.327","8","2.8"
"9/15/2023","0:17:28","31.101","-8.232","18","1.5"
"9/15/2023","0:20:37","30.853","-8.360","5","1.1"
"9/15/2023","0:21:52","30.907","-8.232","5","1.0"
"9/15/2023","0:36:36","30.855","-8.491","5","1.8"
"9/15/2023","0:52:59","30.911","-8.252","5","1.1"
"9/15/2023","1:02:51","30.930","-8.399","6","1.4"
"9/15/2023","1:04:41","30.840","-8.353","5","1.3"
"9/15/2023","1:12:21","29.995","-7.930","5","1.6"
"9/15/2023","1:40:27","30.929","-8.402","5","1.6"
"9/15/2023","2:13:08","30.639","-6.861","33","1.3"
"9/15/2023","2:14:56","30.979","-8.336","2","1.5"
"9/15/2023","2:18:00","31.059","-6.829","7","1.3"
"9/15/2023","2:57:08","30.845","-8.346","1","1.3"
"9/15/2023","3:15:44","30.847","-8.282","4","1.0"
"9/15/2023","3:25:40","30.924","-8.277","5","1.0"
"9/15/2023","3:56:34","30.940","-8.712","5","2.3"
"9/15/2023","4:13:13","30.933","-8.390","5","2.5"
"9/15/2023","4:26:22","30.893","-8.323","2","1.6"
"9/15/2023","4:55:36","30.918","-8.381","2","2.3"
"9/15/2023","5:06:26","30.360","-8.334","5","1.0"
"9/15/2023","5:08:52","30.879","-8.293","5","0.4"
"9/15/2023","5:25:22","30.918","-8.175","5","1.3"
"9/15/2023","5:42:22","30.004","-8.303","4","1.9"
"9/15/2023","5:51:28","30.961","-8.346","5","1.3"
"9/15/2023","6:12:49","30.917","-8.403","5","1.1"
"9/15/2023","6:14:50","30.871","-8.261","5","1.0"
"9/15/2023","6:18:46","30.936","-8.402","5","1.4"
"9/15/2023","6:37:09","30.223","-8.127","90","1.6"
"9/15/2023","6:57:43","30.856","-8.278","5","1.1"
"9/15/2023","7:43:08","30.781","-8.537","5","2.2"
"9/15/2023","7:46:37","31.059","-8.293","15","1.9"
"9/15/2023","8:07:24","31.141","-8.423","32","1.9"
"9/15/2023","8:31:13","31.014","-8.293","8","1.2"
"9/15/2023","8:45:15","31.039","-8.338","2","1.4"
"9/15/2023","9:07:29","30.957","-8.801","7","1.0"
"9/15/2023","9:20:14","31.444","-7.694","5","1.1"
"9/15/2023","9:43:43","30.904","-8.316","2","1.7"
"9/15/2023","10:19:58","30.948","-8.275","4","1.2"
"9/15/2023","11:04:14","30.773","-8.854","9","1.2"
"9/15/2023","11:32:25","30.850","-8.277","12","1.4"
"9/15/2023","11:33:47","30.908","-8.182","3","1.0"
"9/15/2023","11:35:08","31.062","-6.767","8","1.0"
"9/15/2023","11:40:13","31.007","-8.137","8","1.6"
"9/15/2023","12:18:07","30.889","-8.337","4","2.5"
"9/15/2023","12:24:22","30.829","-8.356","5","1.4"
"9/15/2023","12:25:22","30.830","-8.292","5","1.5"
"9/15/2023","12:28:01","30.837","-8.349","2","1.5"
"9/15/2023","12:28:47","30.833","-8.286","3","1.6"
"9/15/2023","12:36:45","30.863","-8.197","19","1.2"
"9/15/2023","12:54:52","30.852","-8.310","3","1.3"
"9/15/2023","13:02:52","30.793","-8.374","17","1.0"
"9/15/2023","13:12:52","30.863","-8.375","3","2.7"
